File name,NOS Title,URN,SOC Code,Suite
sfhht4.pdf,manage and organise your own time and activities,sfhht4,,public health
sfhipc1.pdf,"minimise the risk of spreading infection by cleaning, disinfecting and maintaining environments",sfhipc1,,infection prevention and control
sfhipc10.pdf,minimise the risk of spreading infection when transporting clean and used linen,sfhipc10,,infection prevention and control
sfhipc11.pdf,minimise the risk of spreading infection when laundering used linen,sfhipc11,,infection prevention and control
sfhipc12.pdf,minimise the risk of spreading infection when storing and using clean linen,sfhipc12,,infection prevention and control
sfhipc13.pdf,"provide guidance, resources and support to enable staff to minimise the risk of spreading infection",sfhipc13,,infection prevention and control
sfhipc2.pdf,perform hand hygiene to prevent the spread of infection,sfhipc2,,infection prevention and control
sfhipc3.pdf,"provide guidance, resources and support to enable staff to minimise the risk of spreading infection",sfhipc3,,infection prevention and control
sfhipc4.pdf,"minimise the risk of spreading infection by cleaning, disinfection and storing care equipment",sfhipc4,,infection prevention and control
sfhipc5.pdf,minimise the risk of exposure to blood and body fluids while providing care,sfhipc5,,infection prevention and control
sfhipc6.pdf,use personal protective equipment to prevent the spread of infection,sfhipc6,,infection prevention and control
sfhipc7.pdf,"safely dispose of healthcare waste, including sharps, to prevent the spread of infection",sfhipc7,,infection prevention and control
sfhipc8.pdf,minimise the risk of spreading infection when transporting and storinghealth and care related waste,sfhipc8,,infection prevention and control
sfhipc9.pdf,minimise the risk of spreading infection when removing used linen,sfhipc9,,infection prevention and control
sfhltcn11.pdf,agree and plan the provision of interventions for managing neurological conditions,sfhltcn11,,long term conditions neurological care
sfhltcn22.pdf,support individuals with neurological conditions to optimise their communication skills,sfhltcn22,,long term conditions neurological care
sfhltcn23.pdf,support individuals with neurological conditions to optimise their independence,sfhltcn23,,long term conditions neurological care
sfhltcn9.pdf,conduct clinical examinations of individuals with neurological conditions,sfhltcn9,,long term conditions neurological care
sfhm6.pdf,undertake localisation procedure in the breast using x-ray guidance,sfhm6,,breast screening and assessment
sfhmcn1.pdf,communicate and interact with babies and those involved in their care,sfhmcn1,,maternity and care of the newborn
sfhmcn10.pdf,implement individualised maternity care plans  ,sfhmcn10,,maternity and care of the newborn
sfhmcn11.pdf,review and revise individualised maternity care plans  ,sfhmcn11,,maternity and care of the newborn
sfhmcn12.pdf,develop and agree individualised care plans for babies and families  ,sfhmcn12,,maternity and care of the newborn
sfhmcn12l.pdf,develop and agree individualised care plans for babies and families,sfhmcn12,,maternity and care of the newborn
sfhmcn13.pdf,implement individualised care plans to meet the needs of babies  ,sfhmcn13,,maternity and care of the newborn
sfhmcn14.pdf,implement interventions during pregnancy  ,sfhmcn14,,maternity and care of the newborn
sfhmcn15.pdf,implement interventions during labour and birth ,sfhmcn15,,maternity and care of the newborn
sfhmcn16.pdf,implement interventions during the postnatal period  ,sfhmcn16,,maternity and care of the newborn
sfhmcn17.pdf,implement interventions for babies and those involved in their care  ,sfhmcn17,,maternity and care of the newborn
sfhmcn18.pdf,operate equipment for the care of babies ,sfhmcn18,,maternity and care of the newborn
sfhmcn19.pdf,manage the transfer of babies between care settings ,sfhmcn19,,maternity and care of the newborn
sfhmcn2.pdf,assess the health and well-being of women and their babies during pregnancy,sfhmcn2,,maternity and care of the newborn
sfhmcn21.pdf,administer medication to babies ,sfhmcn21,,maternity and care of the newborn
sfhmcn21a.pdf,administer medication to babies,sfhmcn21,,maternity and care of the newborn
sfhmcn22.pdf,provide pre-conception advice and information ,sfhmcn22,,maternity and care of the newborn
sfhmcn24l.pdf,provide advice and information to enable parents to promote the health and well-being of their newborn babies,sfhmcn24,,maternity and care of the newborn
sfhmcn25.pdf,enable individuals to reflect and debrief on their experience of childbirth ,sfhmcn25,,maternity and care of the newborn
sfhmcn26.pdf,provide advice and information during the antenatal and postnatal period to promote health and wellbeing,sfhmcn26,,maternity and care of the newborn
sfhmcn27.pdf,support individuals with feeding babies ,sfhmcn27,,maternity and care of the newborn
sfhmcn3.pdf,assess the health and well-being of women and their babies during labour and birth,sfhmcn3,,maternity and care of the newborn
sfhmcn4.pdf,assess the health and wellbeing of women during the postnatal period,sfhmcn4,,maternity and care of the newborn
sfhmcn5.pdf,assess the health and well-being of babies ,sfhmcn5,,maternity and care of the newborn
sfhmcn6.pdf,agree courses of action following assessment of the health and well-being of women and their babies ,sfhmcn6,,maternity and care of the newborn
sfhmcn7.pdf,develop and agree individualised antenatal care plans ,sfhmcn7,,maternity and care of the newborn
sfhmcn8.pdf,develop and agree individualised care plans for labour and birth ,sfhmcn8,,maternity and care of the newborn
sfhmcn9.pdf,develop and agree individualised postnatal care plans ,sfhmcn9,,maternity and care of the newborn
sfhmh100.pdf,establish and maintain the therapeutic relationship,sfhmh100,,mental health
sfhmh101.pdf,manage the process of change throughout counselling,sfhmh101,,mental health
sfhmh11.pdf,enable families to address issues with individuals’ behaviour,sfhmh11,,mental health
sfhmh13.pdf,"work with families, carers and individuals during times of relapse or crisis",sfhmh13,,mental health
sfhmh14.pdf,identify potential mental health needs and related issues,sfhmh14,['2231'],mental health
sfhmh18.pdf,identify the physical health needs of individuals with mental health needs,sfhmh18,,mental health
sfhmh20.pdf,use a recovery focused approach in working alongside the person with mental health needs and agree plans to meet their needs,sfhmh20,,mental health
sfhmh21.pdf,support people with mental health needs in crisis situations,sfhmh21,,mental health
sfhmh22.pdf,maintain active continuing contact with people with mental health needs and work alongside them in their recovery journey,sfhmh22,,mental health
sfhmh23.pdf,review the effectiveness of therapeutic interventions with people with mental health needs,sfhmh23,,mental health
sfhmh25.pdf,"contribute to the assessment of needs and the  planning, evaluation and review of individualised programmes of care for individuals",sfhmh25,,mental health
sfhmh3.pdf,work with service providers to support people with mental health needs in ways which respect their values and promotes their rights,sfhmh3,,mental health
sfhmh33.pdf,enable individuals with mental health needs to access housing and accommodation,sfhmh33,,mental health
sfhmh34.pdf,enable housing and accommodation services to support individuals with mental health needs,sfhmh34,,mental health
sfhmh38.pdf,enable people with mental health needs to choose and participate in activities that are meaningful to them,sfhmh38,,mental health
sfhmh40.pdf,enable individuals and families to put informed choices for optimising their mental health and social well-being into action,sfhmh40,,mental health
sfhmh42.pdf,enable people with mental health needs to participate in activities and networks,sfhmh42,,mental health
sfhmh57.pdf,"monitor, evaluate and improve processes for delivering mental health services to a population",sfhmh57,,mental health
sfhmh62.pdf,"identify the concerns, priorities and values of people and significant others in relation to their mental health and mental health needs",sfhmh62,,mental health
sfhmh63.pdf,work with people and significant others to develop services to improve their mental health,sfhmh63,,mental health
sfhmh67.pdf,encourage stakeholders to see the value of improving,sfhmh67,['2231'],mental health
sfhmh68.pdf,co-produce action plans which assist stakeholders in improving environments and practices to promote mental health,sfhmh68,,mental health
sfhmh69.pdf,work co-productively to implement action plans for improving environments and practices to promote mental health,sfhmh69,,mental health
sfhmh70.pdf,monitor and review changes in environments and practices to promote mental health,sfhmh70,,mental health
sfhmh74.pdf,support employers and others in their work with individuals with mental health needs,sfhmh74,['2231'],mental health
sfhmh90.pdf,support others to promote understanding and help to improve people’s mental health,sfhmh90,,mental health
sfhmh91.pdf,work with teams and agencies to review progress,sfhmh91,,mental health
sfhmh94.pdf,enable people to recover from distressing mental health experiences,sfhmh94,,mental health
sfhmh97.pdf,identify models of personality and mind development in relation to the client in counselling and develop appropriate intervention,sfhmh97,,mental health
sfhmh98.pdf,"prepare, discuss and agree a plan for counselling therapy",sfhmh98,,mental health
sfhmh99.pdf,establish and agree the therapeutic contract,sfhmh99,,mental health
sfhoh09.pdf,take a direct oral impression of an individual to produce an analogue or cast,sfhoh09,,dental nursing
sfhoh1.pdf,"prepare and maintain environments, instruments, and equipment for clinical dental procedures",sfhoh1,,dental nursing
sfhoh10.pdf,take a direct shade of an individual’s tissues to produce a match for dental prosthetic devices,sfhoh10 ,,dental technology
sfhoh11.pdf,take a direct face bow record for a dental procedure,sfhoh11,,dental nursing
